price;longitude;latitude;total_square;living_square;kitchen_square;number_of_rooms;floor_number;number_of_floors;pricePerSquare
2990000.0;43.880222;56.228426;59.0;34.0;7.0;2;6;9;50677.96610169492
6817200.0;43.986493;56.310449;104.9;64.9;18.0;3;13;16;64987.60724499523
4250000.0;43.984166;56.313628;49.6;21.0;11.0;1;4;18;85685.48387096774
3600000.0;43.800542;56.37155;84.0;54.6;11.0;4;5;10;42857.142857142855
6000000.0;44.030151;56.307307;70.0;35.0;13.0;2;16;17;85714.28571428571
6100000.0;44.032981;56.284014;76.1;35.5;13.5;3;9;10;80157.68725361367
2760000.0;43.980304;56.321905;40.0;26.0;8.0;2;3;9;69000.0
1410000.0;43.921275;56.161574;33.0;19.0;7.0;1;2;5;42727.27272727273
2050000.0;43.875183;56.23474;46.5;31.5;6.5;2;1;5;44086.021505376346
3370000.0;43.932441;56.347449;52.0;30.0;9.0;2;4;9;64807.692307692305
3203700.0;43.908426;56.343235;54.3;31.9;9.4;2;6;10;59000.0
15000000.0;44.020566;56.324391;222.4;113.0;41.6;4;5;5;67446.04316546762
2850000.0;44.025237;56.301164;48.0;29.0;8.2;2;9;9;59375.0
2700000.0;43.798769;56.362754;54.3;29.0;10.0;2;8;11;49723.75690607735
6880000.0;44.031425;56.322193;83.5;45.0;18.0;2;5;5;82395.20958083832
3350000.0;43.804961;56.367936;76.7;43.9;12.7;3;9;10;43676.662320730116
2744300.0;44.073926;56.289151;42.0;20.3;10.5;1;6;8;65340.47619047619
3209344.0;43.950911;56.301339;53.4;28.5;9.6;2;8;23;60100.074906367045
3800000.0;43.946195;56.301993;56.8;32.8;10.0;2;10;23;66901.40845070423
3550000.0;43.930986;56.349021;45.0;21.0;12.0;1;9;16;78888.88888888889
4540000.0;43.862049;56.238432;75.0;42.0;8.8;3;9;9;60533.333333333336
3500000.0;44.005986;56.326887;60.7;43.4;9.0;3;7;9;57660.626029654035
3443500.0;43.97699378;56.30171958;48.5;16.0;13.4;1;5;25;71000.0
2790000.0;43.928498;56.2734;63.0;43.0;6.0;4;2;5;44285.71428571428
3820000.0;43.934445;56.304221;50.0;25.0;13.0;1;8;10;76400.0
2940000.0;43.91542905;56.34441476;47.3;30.0;11.0;2;4;17;62156.44820295984
2385000.0;44.04841726;56.24714035;45.4;24.0;10.0;2;14;25;52533.0396475771
4500000.0;44.04841726;56.24714035;87.6;48.0;19.0;3;17;25;51369.86301369863
1800000.0;44.04841726;56.24714035;35.5;13.0;14.0;1;15;25;50704.22535211268
5150000.0;44.041281;56.304665;89.1;57.8;8.6;4;10;10;57800.22446689114
3300000.0;43.94756;56.227355;47.7;31.1;11.0;1;4;19;69182.38993710691
2220000.0;44.005986;56.326887;32.0;19.0;6.7;1;5;5;69375.0
3550000.0;44.005986;56.326887;62.9;44.0;7.0;3;1;9;56438.79173290938
2150000.0;43.808384;56.310592;41.9;27.0;5.8;2;4;5;51312.64916467781
13400000.0;44.001531;56.313408;167.7;105.0;21.8;4;5;6;79904.59153249851
4730000.0;44.060155;56.299341;78.0;44.0;9.3;3;9;9;60641.02564102564
3640000.0;43.991173;56.324221;44.4;27.0;5.8;2;6;9;81981.98198198198
2595000.0;43.800883;56.347449;50.0;30.0;7.0;2;5;5;51900.0
2080000.0;43.921491;56.257313;48.7;32.1;6.1;2;2;5;42710.47227926078
2700000.0;44.005986;56.326887;43.3;27.5;7.0;2;2;9;62355.65819861432
7300000.0;44.019874;56.307427;85.6;45.1;15.4;3;3;9;85280.37383177571
3050000.0;44.005986;56.326887;47.5;24.0;9.1;2;1;17;64210.52631578947
3250000.0;44.005986;56.326887;53.3;32.0;10.3;2;1;10;60975.60975609756
3200000.0;43.834678;56.236501;62.8;38.0;8.3;3;3;10;50955.41401273885
1400000.0;43.741558;56.392836;37.1;26.0;5.0;2;1;2;37735.84905660377
2270000.0;43.80162;56.346452;60.0;43.0;6.0;3;4;5;37833.333333333336
2900000.0;44.029909;56.310632;42.0;26.1;6.0;2;1;4;69047.61904761905
4600000.0;43.9435;56.303421;84.0;54.0;13.0;3;1;5;54761.90476190476
4395998.0;44.005986;56.326887;80.0;44.4;14.5;3;4;9;54949.975
3450000.0;44.052861;56.285953;54.7;14.0;25.0;1;1;10;63071.297989031074
3680000.0;43.950309;56.343029;48.0;21.0;13.0;1;6;19;76666.66666666667
6200000.0;44.073109;56.303866;74.0;30.0;12.0;2;5;6;83783.78378378379
2800000.0;44.04544;56.290969;59.3;43.0;6.2;3;5;5;47217.53794266442
12700000.0;44.07301;56.303521;150.0;100.0;20.0;5;8;8;84666.66666666667
2250000.0;43.949222;56.229356;47.7;30.0;6.0;2;1;5;47169.811320754714
3450000.0;43.953678;56.23451;49.0;29.0;7.3;2;7;12;70408.16326530612
2100000.0;44.075435;56.289705;36.6;13.8;8.7;1;11;21;57377.049180327864
5690000.0;44.079567;56.283819;92.0;44.4;24.1;3;3;5;61847.82608695652
1960000.0;43.909067;56.328763;32.0;17.9;5.8;1;5;5;61250.0
3480000.0;43.939799;56.300779;73.0;46.0;10.5;3;4;5;47671.232876712325
3058000.0;43.888262;56.31226;55.0;21.0;19.0;2;12;19;55600.0
2335000.0;43.888262;56.31226;41.0;13.0;21.0;1;16;19;56951.21951219512
1711000.0;43.888262;56.31226;27.0;11.0;5.0;1;17;19;63370.37037037037
2100000.0;43.877366;56.270616;35.9;17.6;9.0;1;4;9;58495.8217270195
2030000.0;43.845431;56.312719;38.0;16.0;8.0;1;17;25;53421.05263157895
3180000.0;43.980304;56.321905;44.0;30.0;6.0;2;3;9;72272.72727272728
4540000.0;43.862049;56.238432;74.2;41.3;8.8;3;9;9;61185.98382749326
3071200.0;44.0417291;56.36082373;69.8;34.51;11.37;2;2;7;44000.0
2290000.0;43.820394;56.230002;37.0;15.0;9.0;1;12;15;61891.89189189189
3600000.0;44.07363;56.29506;64.1;39.0;10.0;3;9;9;56162.2464898596
2990000.0;43.953579;56.229561;47.4;30.0;6.5;2;6;9;63080.16877637131
3414000.0;43.842946;56.340029;61.5;29.4;12.8;2;4;16;55512.19512195122
5200000.0;43.97618;56.267412;66.8;35.0;12.9;2;13;17;77844.31137724551
6000000.0;44.028103;56.297743;78.0;60.0;16.0;3;6;7;76923.07692307692
2470000.0;43.82759783;56.23098573;42.2;18.1;9.7;1;2;10;58530.805687203785
3500000.0;43.825856;56.229431;71.0;49.0;7.8;4;2;10;49295.77464788732
3750000.0;44.025201;56.318256;47.0;27.2;9.0;2;9;9;79787.23404255319
2650000.0;44.018159;56.261848;43.5;19.5;10.0;1;7;17;60919.54022988506
2150000.0;44.045521;56.285923;43.1;19.8;12.0;1;7;27;49883.99071925754
2980000.0;43.834202;56.336997;51.9;31.0;8.0;2;9;9;57418.11175337187
3000000.0;43.860423;56.263642;50.5;30.0;7.0;2;8;9;59405.94059405941
3336000.0;43.97661922;56.30044324;41.7;19.8;12.4;1;6;25;80000.0
2800000.0;43.933034;56.293422;61.0;33.0;7.2;2;2;5;45901.639344262294
2249000.0;43.91465;56.34127;32.0;17.0;8.4;1;2;10;70281.25
2100000.0;43.915562;56.270081;37.9;18.0;8.5;1;2;14;55408.9709762533
3900001.0;44.071635;56.291688;61.6;33.0;10.3;2;5;6;63311.704545454544
5800000.0;43.944048;56.341348;85.8;54.8;8.0;4;3;5;67599.0675990676
2650000.0;43.978785;56.313234;55.6;39.5;6.0;3;1;5;47661.87050359712
2000000.0;43.989341;56.262462;37.6;27.6;5.0;2;2;3;53191.48936170212
3364200.0;43.93169633;56.27276576;53.4;31.4;9.2;2;3;14;63000.0
3560000.0;43.917044;56.342471;54.0;32.0;8.5;2;10;10;65925.92592592593
1300000.0;43.946949;56.281136;31.0;18.0;6.0;1;9;9;41935.48387096774
2520000.0;43.953049;56.223807;31.0;18.0;6.0;1;4;10;81290.32258064517
1560000.0;43.79676;56.377647;34.0;17.0;7.5;1;8;10;45882.35294117647
5450000.0;44.002034;56.311701;67.0;41.0;9.0;3;7;10;81343.28358208956
3490000.0;43.94248689;56.3315157;61.5;42.1;7.0;3;9;9;56747.96747967479
3200000.0;43.951468;56.300964;41.5;16.0;10.0;1;1;24;77108.43373493975
3250000.0;43.845368;56.358627;64.5;40.0;9.0;3;8;9;50387.59689922481
3320000.0;43.97661922;56.30044324;41.5;19.8;12.4;1;6;25;80000.0
3750000.0;44.043985;56.283375;57.4;36.4;6.8;3;5;9;65331.01045296167
3750000.0;44.049977;56.315685;63.4;38.3;9.4;3;9;9;59148.26498422713
1100000.0;43.834785;56.22795;25.0;16.0;5.0;1;1;2;44000.0
3240000.0;43.869434;56.350183;57.7;38.0;6.0;2;3;4;56152.512998266895
4500000.0;44.003534;56.31585;58.5;40.0;11.0;3;1;9;76923.07692307692
3180000.0;43.857243;56.258473;41.0;18.2;10.0;1;8;19;77560.9756097561
2658800.0;43.98268168;56.25901857;39.1;14.67;10.44;1;3;17;68000.0
4765950.0;43.98274688;56.25963989;80.1;47.11;10.59;3;13;17;59500.00000000001
5800000.0;44.03422661;56.28401069;97.3;47.5;13.0;3;9;10;59609.45529290853
2200000.0;43.833672;56.240048;44.5;28.0;6.5;2;5;5;49438.20224719101
3607550.0;43.83043374;56.34222124;75.0;40.0;14.5;3;6;10;48100.666666666664
2479360.0;43.98274688;56.25963989;38.74;14.57;10.08;1;11;17;64000.0
2675000.0;44.005986;56.326887;44.0;17.0;10.0;1;6;17;60795.454545454544
1950000.0;43.858142;56.231873;42.3;27.6;5.5;2;5;5;46099.29078014185
1260000.0;43.82769;56.23298;20.0;11.0;5.0;1;3;9;63000.0
2350000.0;43.84650417;56.18550792;47.0;28.0;9.0;2;2;3;50000.0
1650000.0;43.881453;56.318156;26.4;12.1;8.1;1;9;9;62500.0
2450000.0;43.822137;56.360945;46.6;32.0;7.0;2;6;9;52575.107296137336
4079700.0;43.94530964;56.30752544;59.0;32.2;8.9;2;13;24;69147.45762711864
3701770.0;43.94623626;56.30902238;58.9;32.2;8.9;2;5;24;62848.3870967742
3468260.0;43.94623626;56.30902238;56.5;33.9;8.3;2;17;24;61385.13274336283
3503380.0;43.94623626;56.30902238;55.7;30.5;8.9;2;5;24;62897.30700179533
3900000.0;43.983798;56.303102;46.3;25.55;10.8;2;4;4;84233.26133909287
3750000.0;44.01806;56.326807;44.0;28.0;5.5;2;6;9;85227.27272727272
2950000.0;44.005986;56.326887;44.6;26.0;8.6;2;8;10;66143.49775784754
2000000.0;43.953345;56.319464;46.0;41.0;5.0;3;2;2;43478.260869565216
5544455.0;44.018338;56.263597;81.4;48.4;11.4;2;7;17;68113.69778869778
4492100.0;43.94623626;56.30902238;67.0;44.1;8.6;3;7;24;67046.26865671642
5550000.0;43.921392;56.323518;93.0;63.0;9.0;4;5;9;59677.41935483871
2470640.0;43.94623626;56.30902238;36.9;16.1;7.8;1;9;24;66955.01355013551
2688800.0;43.94530964;56.30752544;36.0;17.1;7.8;1;14;24;74688.88888888889
2400000.0;43.978705;56.248511;41.6;23.3;8.0;2;5;6;57692.30769230769
2960000.0;44.052861;56.285953;45.0;30.0;10.0;1;10;10;65777.77777777778
1450000.0;43.880546;56.31229;30.9;16.5;6.0;1;1;5;46925.566343042075
2600000.0;43.859525;56.291848;74.0;49.0;8.0;3;1;2;35135.13513513513
2500000.0;43.864529;56.358332;60.0;45.0;8.0;3;1;3;41666.666666666664
3134930.0;43.94530964;56.30752544;45.3;23.8;6.0;2;11;24;69203.7527593819
2802660.0;44.01865949;56.26623343;45.5;19.5;10.0;1;6;17;61596.92307692308
2652800.0;43.94530964;56.30752544;36.0;17.1;7.8;1;10;24;73688.88888888889
5377000.0;44.05870458;56.29337574;94.34;53.21;11.22;3;16;25;56995.97201611193
2479000.0;44.05870458;56.29337574;40.32;17.13;8.52;1;15;25;61483.13492063492
2454000.0;44.05870458;56.29337574;37.76;13.68;10.78;1;20;25;64989.40677966102
2807140.0;44.01524772;56.26267486;42.7;19.5;9.6;1;16;17;65740.98360655738
2773480.0;44.01865949;56.26623343;47.1;18.9;9.5;1;2;17;58884.92569002123
1650000.0;43.852896;56.232158;31.8;18.0;6.0;1;3;5;51886.79245283019
3000000.0;43.87155997;56.34241734;57.5;42.0;6.0;3;1;5;52173.913043478264
2630000.0;43.964017;56.238007;45.4;30.6;5.5;2;4;5;57929.515418502204
2499000.0;43.813549;56.363882;60.0;47.0;7.0;3;8;9;41650.0
1599000.0;43.802446;56.368355;34.0;27.6;4.0;2;7;9;47029.41176470588
1980000.0;43.831022;56.23428;45.0;30.0;6.0;2;5;5;44000.0
2150000.0;43.914331;56.271271;48.0;34.0;6.0;2;1;5;44791.666666666664
1670000.0;43.878506;56.317462;27.0;12.0;6.5;1;7;9;61851.851851851854
3900000.0;43.940329;56.322699;56.9;36.7;7.1;3;7;9;68541.30052724078
3600000.0;43.83528;56.240768;66.4;37.3;10.7;3;2;5;54216.867469879515
1880000.0;43.808779;56.363523;38.7;22.4;5.9;2;2;9;48578.81136950904
4121770.0;44.01820888;56.26366006;60.6;32.5;10.7;2;17;17;68016.00660066007
1800000.0;44.01123513;56.25999974;28.6;17.0;5.0;1;5;19;62937.06293706293
4375910.0;44.01865949;56.26623343;75.7;37.7;13.1;2;8;17;57805.94451783355
1700000.0;43.920072;56.291349;31.5;17.2;7.0;1;4;5;53968.25396825397
3025000.0;43.90858405;56.34337819;51.0;30.0;8.6;2;10;10;59313.72549019608
4173600.0;44.019749;56.264062;76.1;37.7;13.1;2;7;17;54843.62680683312
5720000.0;44.019749;56.264062;92.4;46.8;15.4;3;6;17;61904.7619047619
3500000.0;44.075435;56.28971;55.0;30.0;9.0;2;3;10;63636.36363636364
3907200.0;43.97699378;56.30171958;59.2;33.0;13.7;2;11;25;66000.0
3999050.0;44.01820888;56.26366006;60.5;32.5;10.7;2;10;17;66100.0
4252170.0;44.01865949;56.26623343;68.6;32.8;11.0;2;17;17;61984.98542274053
2250000.0;43.885226;56.268196;36.0;18.0;9.0;1;8;9;62500.0
5235000.0;43.97661922;56.30044324;69.8;31.8;11.5;2;9;25;75000.0
4767000.0;43.97699378;56.30171958;68.1;34.1;13.0;2;8;25;70000.0
1790000.0;43.801458;56.371142;43.0;17.0;11.0;1;3;9;41627.90697674418
3275000.0;43.83528;56.240768;66.8;37.6;10.8;3;1;5;49026.94610778443
4900000.0;43.977034;56.303916;84.0;37.0;18.0;2;7;25;58333.333333333336
3133000.0;43.977034;56.303916;48.0;16.0;13.0;1;7;25;65270.833333333336
2050000.0;43.883995;56.330266;37.0;10.0;17.0;2;5;5;55405.40540540541
1590000.0;43.888262;56.31226;27.1;15.0;4.0;1;5;19;58671.58671586715
2320000.0;44.042296;56.297613;32.0;19.0;6.0;1;5;5;72500.0
2410000.0;43.934085;56.285358;34.1;18.3;7.5;1;2;9;70674.48680351906
2110000.0;43.938038;56.302632;28.0;15.0;7.0;1;2;9;75357.14285714286
2950000.0;43.840777;56.33057;70.0;56.0;9.2;3;2;3;42142.857142857145
8500000.0;43.981813;56.258003;132.0;70.0;14.0;4;3;8;64393.93939393939
3650000.0;44.0219801;56.32016473;60.0;37.0;7.0;3;9;9;60833.333333333336
3600000.0;44.068788;56.284464;43.4;17.6;10.1;1;7;17;82949.30875576037
2175000.0;43.803944;56.360684;41.0;21.5;11.7;2;7;17;53048.78048780488
3000000.0;43.991065;56.297873;42.4;27.5;5.9;2;4;9;70754.71698113208
1540000.0;43.839852;56.244495;29.9;17.6;6.0;1;5;5;51505.01672240803
2500010.0;43.927662;56.306033;60.0;31.5;15.5;2;23;27;41666.833333333336
2250000.0;44.068689;56.296504;35.3;17.0;9.0;1;5;9;63739.37677053825
3400000.0;43.859561;56.251492;61.0;47.0;8.0;3;6;10;55737.70491803279
2750000.0;43.875874;56.261508;57.7;40.2;7.0;3;6;9;47660.311958405546
3075000.0;43.827554;56.238557;47.0;26.0;8.4;2;6;10;65425.53191489362
3990000.0;44.012903;56.313998;56.0;42.0;6.0;3;3;6;71250.0
2380000.0;43.984121;56.270466;45.8;27.8;6.0;2;2;5;51965.06550218341
1330000.0;43.890661;56.193547;31.4;15.4;9.1;1;2;3;42356.68789808917
2030000.0;43.875874;56.261508;33.2;17.2;10.3;1;9;9;61144.578313253005
2980000.0;43.881336;56.269071;66.4;42.2;8.8;3;1;9;44879.51807228915
4330000.0;43.93033;56.324236;67.7;39.3;9.3;3;5;20;63958.641063515504
3950000.0;43.952393;56.301792;54.0;26.6;9.7;2;16;23;73148.14814814815
4850000.0;43.827885;56.224102;88.0;56.0;9.0;4;6;9;55113.63636363636
3600000.0;43.984553;56.256103;63.1;40.6;8.3;3;5;9;57052.29793977813
2470000.0;43.953543;56.326802;44.0;28.4;6.0;2;1;5;56136.36363636364
5750000.0;43.87316708;56.34766284;97.0;50.0;25.0;3;8;25;59278.35051546392
2250000.0;43.955052;56.33058;38.8;27.4;5.0;2;2;5;57989.69072164949
3800000.0;43.858088;56.359594;59.0;33.7;9.2;2;5;6;64406.779661016946
1860690.0;44.04896792;56.27571105;36.7;14.9;13.2;1;10;18;50699.99999999999
2093850.0;44.04832419;56.27590206;40.5;10.9;19.9;1;8;18;51700.0
2511220.0;44.04896792;56.27571105;48.2;22.9;13.4;2;14;18;52100.0
2300000.0;43.919919;56.308176;44.2;28.1;6.0;2;5;5;52036.199095022625
4550000.0;43.952357;56.340605;56.4;30.6;10.5;2;6;17;80673.75886524822
1680000.0;43.843418;56.340285;32.2;17.2;6.0;1;5;5;52173.91304347826
1800000.0;43.806947;56.362372;32.5;17.2;6.0;1;9;9;55384.61538461538
4281200.0;43.97661922;56.30044324;55.6;28.8;10.4;2;14;25;77000.0
4700000.0;43.812085;56.366974;115.0;54.0;25.0;3;9;14;40869.565217391304
3170000.0;43.944434;56.282835;64.0;43.0;7.5;3;1;9;49531.25
2850000.0;43.750501;56.246788;64.0;46.0;12.0;3;1;5;44531.25
4700000.0;44.044318;56.299751;63.0;39.0;7.0;3;2;9;74603.1746031746
1810000.0;43.845224;56.345115;34.1;18.4;5.2;1;4;5;53079.1788856305
4500000.0;44.000435;56.307117;64.0;40.0;20.0;2;5;22;70312.5
1699000.0;43.828398;56.233379;29.2;18.0;5.0;1;8;9;58184.931506849316
1999000.0;43.924042;56.303591;39.4;17.1;9.0;1;6;19;50736.04060913706
2290000.0;43.953049;56.223807;31.7;16.0;8.2;1;1;10;72239.7476340694
3390000.0;43.918697;56.339692;57.0;38.0;11.0;2;16;17;59473.68421052631
1800000.0;43.828461;56.240818;37.1;27.5;5.0;2;2;3;48517.52021563342
4250000.0;43.929396;56.342685;72.8;63.0;9.0;3;3;12;58379.120879120885
3550000.0;43.871527;56.334348;80.0;49.0;8.0;4;4;9;44375.0
1350000.0;43.85485121;56.18986956;30.1;14.2;8.0;1;1;3;44850.49833887043
4600000.0;43.908654;56.262702;78.0;66.0;12.0;3;2;5;58974.35897435898
1450000.0;43.85339;56.224612;37.0;26.0;5.0;2;2;2;39189.18918918919
3700000.0;44.073917;56.286677;67.9;38.8;9.0;3;7;9;54491.89985272459
2592000.0;43.87158;56.345958;43.4;16.0;12.1;1;4;17;59723.50230414747
3729235.0;44.025085;56.311716;49.69;16.62;12.82;1;11;17;75050.0100623868
2970000.0;43.804512;56.345035;71.0;42.0;9.2;3;6;9;41830.98591549296
4189500.0;43.87158;56.345958;66.5;28.3;23.8;2;15;25;63000.0
6200000.0;44.065554;56.287662;86.8;49.7;14.7;3;13;17;71428.57142857143
3700000.0;44.068141;56.292083;63.7;37.5;9.3;3;3;9;58084.77237048665
3150000.0;43.872703;56.348921;42.8;18.0;9.5;1;8;17;73598.1308411215
4260000.0;44.069776;56.292008;67.9;38.8;9.0;3;6;9;62739.32253313696
4567500.0;43.87158;56.345958;72.5;28.9;29.9;2;19;25;63000.0
2709000.0;43.87158;56.345958;43.1;16.0;12.0;1;10;17;62853.8283062645
3060000.0;43.91311;56.343056;46.7;26.2;9.0;2;7;17;65524.62526766595
2200000.0;44.009714;56.244125;40.2;29.7;5.5;2;1;3;54726.36815920398
2050000.0;43.838711;56.234335;34.8;16.9;8.3;1;5;10;58908.0459770115
2280000.0;43.951989;56.223306;31.8;16.2;8.4;1;3;10;71698.11320754717
1580000.0;43.833842;56.231718;36.9;27.1;4.5;2;2;3;42818.428184281845
5802797.0;44.025085;56.311716;88.66;52.74;11.47;3;2;13;65450.0
3081600.0;43.872703;56.348921;42.8;17.94;9.34;1;8;17;72000.0
4000000.0;43.873224;56.328204;64.4;38.8;8.4;3;8;9;62111.80124223602
2824800.0;43.872703;56.348921;42.8;17.94;9.34;1;4;17;66000.0
8668100.0;43.87158;56.345958;142.1;76.3;21.1;4;23;25;61000.0
3551366.0;44.025085;56.311716;47.32;18.9;13.53;1;9;17;75050.0
3072300.0;43.87158;56.345958;53.9;26.1;10.5;2;3;25;57000.0
6899508.0;44.025085;56.311716;99.56;56.84;13.38;3;4;17;69300.0
4983000.0;43.87158;56.345958;90.6;45.7;21.4;3;3;17;55000.0
5850000.0;44.065554;56.287662;85.0;50.0;14.5;3;5;17;68823.5294117647
3876000.0;43.87158;56.345958;68.0;25.9;20.4;2;3;25;57000.0
5965000.0;43.87158;56.345958;97.8;60.8;13.3;4;9;17;60991.820040899795
2715000.0;43.87158;56.345958;43.1;12.1;19.2;1;15;17;62993.03944315545
3750000.0;44.061035;56.299146;70.0;38.0;9.0;3;3;9;53571.42857142857
5700000.0;43.872703;56.348921;76.0;37.0;13.4;2;14;17;75000.0
3099600.0;43.872703;56.348921;43.05;17.88;10.32;1;10;17;72000.0
6100000.0;44.025085;56.311716;88.17;52.74;11.3;3;5;17;69184.52988544856
3471300.0;43.87158;56.345958;60.9;31.3;11.9;2;3;17;57000.0
5173600.0;43.87158;56.345958;89.2;45.7;20.5;3;9;17;58000.0
5350000.0;44.063227;56.317962;68.0;37.5;10.0;2;10;18;78676.4705882353
5939200.0;43.87158;56.345958;97.2;60.8;13.0;4;16;17;61102.88065843621
2050000.0;43.845601;56.255558;33.2;17.2;8.4;1;3;9;61746.98795180723
2280000.0;43.957864;56.331483;32.0;22.0;6.0;2;3;5;71250.0
3800000.0;43.844371;56.29021;75.4;43.0;7.5;3;9;9;50397.87798408488
2900000.0;44.043249;56.283989;45.8;27.5;7.0;2;7;9;63318.77729257642
4700000.0;43.951027;56.340764;63.0;34.0;10.0;2;2;17;74603.1746031746
5200000.0;43.852581;56.256203;80.0;55.0;9.0;4;1;9;65000.0
4500000.0;44.028498;56.309439;65.7;32.3;12.0;2;11;24;68493.1506849315
5835000.0;44.014655;56.31893;69.2;36.0;12.0;2;7;19;84320.80924855491
4100000.0;44.021545;56.263612;52.1;29.9;8.1;2;12;19;78694.81765834933
4869630.0;43.98268168;56.25901857;79.83;47.11;10.32;3;17;17;61000.0
2789160.0;43.98274688;56.25963989;42.26;18.28;9.33;1;14;17;66000.0
1700000.0;44.005986;56.326887;30.6;14.5;8.5;1;1;3;55555.555555555555
2000000.0;43.804476;56.346043;39.9;19.6;8.0;1;1;5;50125.31328320802
4400000.0;43.940661;56.301319;66.2;38.9;7.9;2;4;5;66465.25679758308
3499000.0;44.073144;56.293147;62.0;37.4;9.0;3;3;9;56435.48387096774
5500000.0;44.063227;56.317962;68.0;38.0;16.0;2;2;17;80882.35294117648
5650000.0;44.068141;56.292083;85.7;65.0;12.0;3;4;17;65927.65460910152
2350000.0;43.907486;56.343463;43.8;18.3;13.2;1;1;10;53652.96803652968
2910000.0;43.918544;56.27397;45.0;29.0;8.5;2;2;9;64666.666666666664
2660000.0;43.924015;56.281336;48.0;29.0;9.0;2;5;9;55416.666666666664
2946990.0;44.07735257;56.30360161;42.71;17.38;10.4;1;6;10;69000.0
4151320.0;44.07735257;56.30360161;61.96;32.68;11.6;2;9;10;67000.0
4285380.0;44.07735257;56.30360161;64.93;34.81;10.8;2;8;10;66000.0
3200000.0;43.867098;56.253167;76.3;52.6;7.0;3;5;5;41939.71166448231
2500000.0;43.8662;56.218116;38.6;18.5;8.3;1;6;17;64766.83937823834
4500000.0;43.982513;56.281716;55.0;27.0;9.0;2;9;10;81818.18181818182
1850000.0;43.85939;56.252022;36.0;18.5;9.5;7;1;9;51388.88888888889
4155520.0;43.98274688;56.25963989;64.93;32.98;12.21;2;17;17;63999.99999999999
5100000.0;43.884858;56.335455;90.0;60.0;15.0;3;4;5;56666.666666666664
2999000.0;43.872254;56.2341;58.0;43.0;7.5;3;9;10;51706.89655172414
2940000.0;43.934265;56.326732;52.0;27.0;9.0;2;4;9;56538.46153846154
6500000.0;43.8662;56.218116;92.2;80.0;12.0;3;1;17;70498.91540130152
3143990.0;43.94530964;56.30752544;45.3;23.8;6.0;2;12;24;69403.7527593819
2809740.0;44.01524772;56.26267486;42.9;19.5;9.2;1;13;17;65495.104895104894
2183460.0;43.94623626;56.30902238;31.1;17.3;6.0;1;11;24;70207.71704180064
2831310.0;44.01725401;56.2646333;42.8;19.5;9.2;1;13;17;66152.10280373832
4649000.0;44.05870458;56.29337574;91.16;55.76;13.65;3;3;25;50998.24484422993
2776390.0;44.01725401;56.2646333;42.4;19.5;9.6;1;5;17;65480.8962264151
2820120.0;44.01820888;56.26366006;42.6;19.5;9.2;1;12;17;66200.0
4340100.0;44.01524772;56.26267486;69.1;36.8;12.1;2;13;17;62808.97250361795
3623000.0;44.05870458;56.29337574;59.4;30.67;9.86;2;18;25;60993.265993265995
2282000.0;44.05870458;56.29337574;41.12;17.13;9.09;1;3;25;55496.108949416346
3756170.0;43.94530964;56.30752544;55.9;30.5;8.9;2;6;24;67194.45438282647
2732780.0;43.94530964;56.30752544;36.6;16.1;7.8;1;15;24;74666.12021857924
2550000.0;44.06114043;56.29262407;42.2;20.5;10.5;1;5;6;60426.540284360184
4368130.0;43.94623626;56.30902238;67.0;44.1;8.6;3;11;24;65195.97014925373
2994600.0;44.07735257;56.30360161;43.4;17.65;10.29;1;7;10;69000.0
3848990.0;43.94530964;56.30752544;57.3;26.9;10.9;2;6;24;67172.60034904015
4169220.0;44.07735257;56.30360161;63.17;35.35;11.59;2;6;10;66000.0
3170000.0;43.879117;56.338424;60.2;43.0;7.0;3;4;9;52657.8073089701
2200000.0;43.957594;56.330201;38.1;26.1;5.5;2;2;5;57742.78215223097
3751500.0;43.94530964;56.30752544;55.0;31.5;7.8;2;8;24;68209.09090909091
2828560.0;44.01725401;56.2646333;42.6;19.5;9.2;1;15;17;66398.1220657277
2822660.0;44.01820888;56.26366006;42.8;19.5;9.2;1;10;17;65950.0
2770100.0;44.01725401;56.2646333;42.3;19.5;9.6;1;3;17;65486.99763593381
3799499.0;44.007819;56.323188;60.0;37.0;8.2;3;3;3;63324.98333333333
3500000.0;43.810809;56.368081;70.0;35.0;12.0;2;4;14;50000.0
4179760.0;43.99836552;56.3038439;80.38;47.89;10.51;3;3;18;52000.0
3143960.0;43.99836552;56.3038439;59.32;30.14;11.34;2;8;18;53000.0
2640000.0;44.020264;56.263463;44.2;19.5;9.6;1;16;17;59728.50678733031
4280000.0;43.8662;56.218116;68.0;40.0;11.5;2;4;17;62941.17647058824
1500000.0;43.96302;56.330126;27.0;14.0;6.0;1;1;3;55555.555555555555
2650000.0;43.894128;56.265917;64.0;42.0;6.0;4;2;5;41406.25
